id,name,rarity,image_filename,sort_order
p10046-shiny,Scizor Mega Shiny,rare,p10046-shiny.png,212100462
p10047-shiny,Heracross Mega Shiny,rare,p10047-shiny.png,214100472
p10048-shiny,Houndoom Mega Shiny,rare,p10048-shiny.png,229100482
p10049-shiny,Tyranitar Mega Shiny,epic,p10049-shiny.png,248100492
p1005-shiny,Roaring Moon Shiny,epic,p1005-shiny.png,1005010052
p10050-shiny,Blaziken Mega Shiny,epic,p10050-shiny.png,257100502
p10051-shiny,Gardevoir Mega Shiny,epic,p10051-shiny.png,282100512
p10052-shiny,Mawile Mega Shiny,rare,p10052-shiny.png,303100522
p10053-shiny,Aggron Mega Shiny,epic,p10053-shiny.png,306100532
p10054-shiny,Medicham Mega Shiny,rare,p10054-shiny.png,308100542
p10055-shiny,Manectric Mega Shiny,rare,p10055-shiny.png,310100552
p10056-shiny,Banette Mega Shiny,rare,p10056-shiny.png,354100562
p10057-shiny,Absol Mega Shiny,rare,p10057-shiny.png,359100572
p10058-shiny,Garchomp Mega Shiny,epic,p10058-shiny.png,445100582
p10059-shiny,Lucario Mega Shiny,rare,p10059-shiny.png,448100592
p1006-shiny,Iron Valiant Shiny,epic,p1006-shiny.png,1006010062
p10060-shiny,Abomasnow Mega Shiny,rare,p10060-shiny.png,460100602
p10061-shiny,Floette Eternal Shiny,rare,p10061-shiny.png,670100612
p10062-shiny,Latias Mega Shiny,legendary,p10062-shiny.png,380100622
p10063-shiny,Latios Mega Shiny,legendary,p10063-shiny.png,381100632
p10064-shiny,Swampert Mega Shiny,epic,p10064-shiny.png,260100642
p10065-shiny,Sceptile Mega Shiny,epic,p10065-shiny.png,254100652
p10066-shiny,Sableye Mega Shiny,rare,p10066-shiny.png,302100662
p10067-shiny,Altaria Mega Shiny,rare,p10067-shiny.png,334100672
p10068-shiny,Gallade Mega Shiny,epic,p10068-shiny.png,475100682
p10069-shiny,Audino Mega Shiny,rare,p10069-shiny.png,531100692
p1007-shiny,Koraidon Shiny,legendary,p1007-shiny.png,1007010072
p10070-shiny,Sharpedo Mega Shiny,rare,p10070-shiny.png,319100702
p10071-shiny,Slowbro Mega Shiny,rare,p10071-shiny.png,80100712
p10072-shiny,Steelix Mega Shiny,rare,p10072-shiny.png,208100722
p10073-shiny,Pidgeot Mega Shiny,epic,p10073-shiny.png,18100732
p10074-shiny,Glalie Mega Shiny,rare,p10074-shiny.png,362100742
p10075-shiny,Diancie Mega Shiny,legendary,p10075-shiny.png,719100752
p10076-shiny,Metagross Mega Shiny,epic,p10076-shiny.png,376100762
p10077-shiny,Kyogre Primal Shiny,legendary,p10077-shiny.png,382100772
p10078-shiny,Groudon Primal Shiny,legendary,p10078-shiny.png,383100782
p10079-shiny,Rayquaza Mega Shiny,legendary,p10079-shiny.png,384100792
p1008-shiny,Miraidon Shiny,legendary,p1008-shiny.png,1008010082
p10080-shiny,Pikachu Rock Star Shiny,rare,p10080-shiny.png,25100802
p10081-shiny,Pikachu Belle Shiny,rare,p10081-shiny.png,25100812
p10082-shiny,Pikachu Pop Star Shiny,rare,p10082-shiny.png,25100822
p10083-shiny,Pikachu Phd Shiny,rare,p10083-shiny.png,25100832
p10084-shiny,Pikachu Libre Shiny,rare,p10084-shiny.png,25100842
p10085-shiny,Pikachu Cosplay Shiny,rare,p10085-shiny.png,25100852
p10086-shiny,Hoopa Unbound Shiny,legendary,p10086-shiny.png,720100862
p10087-shiny,Camerupt Mega Shiny,rare,p10087-shiny.png,323100872
p10088-shiny,Lopunny Mega Shiny,rare,p10088-shiny.png,428100882
p10089-shiny,Salamence Mega Shiny,epic,p10089-shiny.png,373100892
p1009-shiny,Walking Wake Shiny,legendary,p1009-shiny.png,1009010092
p10090-shiny,Beedrill Mega Shiny,epic,p10090-shiny.png,15100902
p10091-shiny,Rattata Alola Shiny,common,p10091-shiny.png,19100912
p10092-shiny,Raticate Alola Shiny,rare,p10092-shiny.png,20100922
p10093-shiny,Raticate Totem Alola Shiny,rare,p10093-shiny.png,20100932
p10094-shiny,Pikachu Original Cap Shiny,rare,p10094-shiny.png,25100942
p10095-shiny,Pikachu Hoenn Cap Shiny,rare,p10095-shiny.png,25100952
p10096-shiny,Pikachu Sinnoh Cap Shiny,rare,p10096-shiny.png,25100962
p10097-shiny,Pikachu Unova Cap Shiny,rare,p10097-shiny.png,25100972
p10098-shiny,Pikachu Kalos Cap Shiny,rare,p10098-shiny.png,25100982
p10099-shiny,Pikachu Alola Cap Shiny,rare,p10099-shiny.png,25100992
p101-shiny,Electrode Shiny,rare,p101-shiny.png,101001012
p1010-shiny,Iron Leaves Shiny,legendary,p1010-shiny.png,1010010102
p10100-shiny,Raichu Alola Shiny,epic,p10100-shiny.png,26101002
p10101-shiny,Sandshrew Alola Shiny,common,p10101-shiny.png,27101012
p10102-shiny,Sandslash Alola Shiny,rare,p10102-shiny.png,28101022
p10103-shiny,Vulpix Alola Shiny,common,p10103-shiny.png,37101032
p10104-shiny,Ninetales Alola Shiny,rare,p10104-shiny.png,38101042
p10105-shiny,Diglett Alola Shiny,common,p10105-shiny.png,50101052
p10106-shiny,Dugtrio Alola Shiny,rare,p10106-shiny.png,51101062
p10107-shiny,Meowth Alola Shiny,common,p10107-shiny.png,52101072
p10108-shiny,Persian Alola Shiny,rare,p10108-shiny.png,53101082
p10109-shiny,Geodude Alola Shiny,common,p10109-shiny.png,74101092
p1011-shiny,Dipplin Shiny,rare,p1011-shiny.png,1011010112
p10110-shiny,Graveler Alola Shiny,rare,p10110-shiny.png,75101102
p10111-shiny,Golem Alola Shiny,epic,p10111-shiny.png,76101112
p10112-shiny,Grimer Alola Shiny,common,p10112-shiny.png,88101122
p10113-shiny,Muk Alola Shiny,rare,p10113-shiny.png,89101132
p10114-shiny,Exeggutor Alola Shiny,rare,p10114-shiny.png,103101142
p10115-shiny,Marowak Alola Shiny,rare,p10115-shiny.png,105101152
p10116-shiny,Greninja Battle Bond Shiny,epic,p10116-shiny.png,658101162
p10117-shiny,Greninja Ash Shiny,epic,p10117-shiny.png,658101172
p10118-shiny,Zygarde 10 Power Construct Shiny,legendary,p10118-shiny.png,718101182
p10119-shiny,Zygarde 50 Power Construct Shiny,legendary,p10119-shiny.png,718101192
p1012-shiny,Poltchageist Shiny,common,p1012-shiny.png,1012010122
p10120-shiny,Zygarde Complete Shiny,legendary,p10120-shiny.png,718101202
p10121-shiny,Gumshoos Totem Shiny,rare,p10121-shiny.png,735101212
p10122-shiny,Vikavolt Totem Shiny,epic,p10122-shiny.png,738101222
p10123-shiny,Oricorio Pom Pom Shiny,common,p10123-shiny.png,741101232
p10124-shiny,Oricorio Pau Shiny,common,p10124-shiny.png,741101242
p10125-shiny,Oricorio Sensu Shiny,common,p10125-shiny.png,741101252
p10126-shiny,Lycanroc Midnight Shiny,rare,p10126-shiny.png,745101262
p10127-shiny,Wishiwashi School Shiny,common,p10127-shiny.png,746101272
p1013-shiny,Sinistcha Shiny,rare,p1013-shiny.png,1013010132
p10136-shiny,Minior Red Shiny,common,p10136-shiny.png,774101362
p10137-shiny,Minior Orange Shiny,common,p10137-shiny.png,774101372
p10138-shiny,Minior Yellow Shiny,common,p10138-shiny.png,774101382
p10139-shiny,Minior Green Shiny,common,p10139-shiny.png,774101392
p1014-shiny,Okidogi Shiny,legendary,p1014-shiny.png,1014010142
p10140-shiny,Minior Blue Shiny,common,p10140-shiny.png,774101402
p10141-shiny,Minior Indigo Shiny,common,p10141-shiny.png,774101412
p10142-shiny,Minior Violet Shiny,common,p10142-shiny.png,774101422
p10143-shiny,Mimikyu Busted Shiny,common,p10143-shiny.png,778101432
p10144-shiny,Mimikyu Totem Disguised Shiny,common,p10144-shiny.png,778101442
p10145-shiny,Mimikyu Totem Busted Shiny,common,p10145-shiny.png,778101452
p10146-shiny,Kommo O Totem Shiny,epic,p10146-shiny.png,784101462
p10147-shiny,Magearna Original Shiny,legendary,p10147-shiny.png,801101472
p10148-shiny,Pikachu Partner Cap Shiny,rare,p10148-shiny.png,25101482
p10149-shiny,Marowak Totem Shiny,rare,p10149-shiny.png,105101492
p1015-shiny,Munkidori Shiny,legendary,p1015-shiny.png,1015010152
p10150-shiny,Ribombee Totem Shiny,rare,p10150-shiny.png,743101502
p10151-shiny,Rockruff Own Tempo Shiny,common,p10151-shiny.png,744101512
p10152-shiny,Lycanroc Dusk Shiny,rare,p10152-shiny.png,745101522
p10155-shiny,Necrozma Dusk Shiny,legendary,p10155-shiny.png,800101552
p10156-shiny,Necrozma Dawn Shiny,legendary,p10156-shiny.png,800101562
p10157-shiny,Necrozma Ultra Shiny,legendary,p10157-shiny.png,800101572
p1016-shiny,Fezandipiti Shiny,legendary,p1016-shiny.png,1016010162
p10160-shiny,Pikachu World Cap Shiny,rare,p10160-shiny.png,25101602
p10161-shiny,Meowth Galar Shiny,common,p10161-shiny.png,52101612
p10162-shiny,Ponyta Galar Shiny,common,p10162-shiny.png,77101622
p10163-shiny,Rapidash Galar Shiny,rare,p10163-shiny.png,78101632
p10164-shiny,Slowpoke Galar Shiny,common,p10164-shiny.png,79101642
p10165-shiny,Slowbro Galar Shiny,rare,p10165-shiny.png,80101652
p10166-shiny,Farfetchd Galar Shiny,common,p10166-shiny.png,83101662
p10167-shiny,Weezing Galar Shiny,rare,p10167-shiny.png,110101672
p10168-shiny,Mr Mime Galar Shiny,rare,p10168-shiny.png,122101682
p10169-shiny,Articuno Galar Shiny,legendary,p10169-shiny.png,144101692
p1017-shiny,Ogerpon Shiny,legendary,p1017-shiny.png,1017010172
p10170-shiny,Zapdos Galar Shiny,legendary,p10170-shiny.png,145101702
p10171-shiny,Moltres Galar Shiny,legendary,p10171-shiny.png,146101712
p10172-shiny,Slowking Galar Shiny,rare,p10172-shiny.png,199101722
p10173-shiny,Corsola Galar Shiny,common,p10173-shiny.png,222101732
p10174-shiny,Zigzagoon Galar Shiny,common,p10174-shiny.png,263101742
p10175-shiny,Linoone Galar Shiny,rare,p10175-shiny.png,264101752
p10176-shiny,Darumaka Galar Shiny,common,p10176-shiny.png,554101762
p10177-shiny,Darmanitan Galar Standard Shiny,rare,p10177-shiny.png,555101772
p10178-shiny,Darmanitan Galar Zen Shiny,rare,p10178-shiny.png,555101782
p10179-shiny,Yamask Galar Shiny,common,p10179-shiny.png,562101792
p1018-shiny,Archaludon Shiny,rare,p1018-shiny.png,1018010182
p10180-shiny,Stunfisk Galar Shiny,common,p10180-shiny.png,618101802
p10181-shiny,Zygarde 10 Shiny,legendary,p10181-shiny.png,718101812
p10182-shiny,Cramorant Gulping Shiny,common,p10182-shiny.png,845101822
p10183-shiny,Cramorant Gorging Shiny,common,p10183-shiny.png,845101832
p10184-shiny,Toxtricity Low Key Shiny,rare,p10184-shiny.png,849101842
p10185-shiny,Eiscue Noice Shiny,common,p10185-shiny.png,875101852
p10186-shiny,Indeedee Female Shiny,common,p10186-shiny.png,876101862
p10187-shiny,Morpeko Hangry Shiny,common,p10187-shiny.png,877101872
p10188-shiny,Zacian Crowned Shiny,legendary,p10188-shiny.png,888101882
p10189-shiny,Zamazenta Crowned Shiny,legendary,p10189-shiny.png,889101892
p1019-shiny,Hydrapple Shiny,epic,p1019-shiny.png,1019010192
p10190-shiny,Eternatus Eternamax Shiny,legendary,p10190-shiny.png,890101902
p10191-shiny,Urshifu Rapid Strike Shiny,legendary,p10191-shiny.png,892101912
p10192-shiny,Zarude Dada Shiny,legendary,p10192-shiny.png,893101922
p10193-shiny,Calyrex Ice Shiny,legendary,p10193-shiny.png,898101932
p10194-shiny,Calyrex Shadow Shiny,legendary,p10194-shiny.png,898101942
p10195-shiny,Venusaur Gmax Shiny,epic,p10195-shiny.png,3101952
p10196-shiny,Charizard Gmax Shiny,epic,p10196-shiny.png,6101962
p10197-shiny,Blastoise Gmax Shiny,epic,p10197-shiny.png,9101972
p10198-shiny,Butterfree Gmax Shiny,epic,p10198-shiny.png,12101982
p10199-shiny,Pikachu Gmax Shiny,rare,p10199-shiny.png,25101992
p102-shiny,Exeggcute Shiny,common,p102-shiny.png,102001022
p1020-shiny,Gouging Fire Shiny,legendary,p1020-shiny.png,1020010202
p10200-shiny,Meowth Gmax Shiny,rare,p10200-shiny.png,52102002
p10201-shiny,Machamp Gmax Shiny,epic,p10201-shiny.png,68102012
p10202-shiny,Gengar Gmax Shiny,epic,p10202-shiny.png,94102022
p10203-shiny,Kingler Gmax Shiny,rare,p10203-shiny.png,99102032
p10204-shiny,Lapras Gmax Shiny,rare,p10204-shiny.png,131102042
p10205-shiny,Eevee Gmax Shiny,rare,p10205-shiny.png,133102052
p10206-shiny,Snorlax Gmax Shiny,rare,p10206-shiny.png,143102062
p10207-shiny,Garbodor Gmax Shiny,rare,p10207-shiny.png,569102072
p10208-shiny,Melmetal Gmax Shiny,legendary,p10208-shiny.png,809102082
p10209-shiny,Rillaboom Gmax Shiny,epic,p10209-shiny.png,812102092
p1021-shiny,Raging Bolt Shiny,legendary,p1021-shiny.png,1021010212
p10210-shiny,Cinderace Gmax Shiny,epic,p10210-shiny.png,815102102
p10211-shiny,Inteleon Gmax Shiny,epic,p10211-shiny.png,818102112
p10212-shiny,Corviknight Gmax Shiny,epic,p10212-shiny.png,823102122
p10213-shiny,Orbeetle Gmax Shiny,epic,p10213-shiny.png,826102132
p10214-shiny,Drednaw Gmax Shiny,rare,p10214-shiny.png,834102142
p10215-shiny,Coalossal Gmax Shiny,epic,p10215-shiny.png,839102152
p10216-shiny,Flapple Gmax Shiny,rare,p10216-shiny.png,841102162
p10217-shiny,Appletun Gmax Shiny,rare,p10217-shiny.png,842102172
p10218-shiny,Sandaconda Gmax Shiny,rare,p10218-shiny.png,844102182
p10219-shiny,Toxtricity Amped Gmax Shiny,rare,p10219-shiny.png,849102192
p1022-shiny,Iron Boulder Shiny,legendary,p1022-shiny.png,1022010222
p10220-shiny,Centiskorch Gmax Shiny,rare,p10220-shiny.png,851102202
p10221-shiny,Hatterene Gmax Shiny,epic,p10221-shiny.png,858102212
p10222-shiny,Grimmsnarl Gmax Shiny,epic,p10222-shiny.png,861102222
p10223-shiny,Alcremie Gmax Shiny,rare,p10223-shiny.png,869102232
p10224-shiny,Copperajah Gmax Shiny,rare,p10224-shiny.png,879102242
p10225-shiny,Duraludon Gmax Shiny,rare,p10225-shiny.png,884102252
p10226-shiny,Urshifu Single Strike Gmax Shiny,legendary,p10226-shiny.png,892102262
p10227-shiny,Urshifu Rapid Strike Gmax Shiny,legendary,p10227-shiny.png,892102272
p10228-shiny,Toxtricity Low Key Gmax Shiny,rare,p10228-shiny.png,849102282
p10229-shiny,Growlithe Hisui Shiny,common,p10229-shiny.png,58102292
p1023-shiny,Iron Crown Shiny,legendary,p1023-shiny.png,1023010232
p10230-shiny,Arcanine Hisui Shiny,rare,p10230-shiny.png,59102302
p10231-shiny,Voltorb Hisui Shiny,common,p10231-shiny.png,100102312
p10232-shiny,Electrode Hisui Shiny,rare,p10232-shiny.png,101102322
p10233-shiny,Typhlosion Hisui Shiny,epic,p10233-shiny.png,157102332
p10234-shiny,Qwilfish Hisui Shiny,common,p10234-shiny.png,211102342
p10235-shiny,Sneasel Hisui Shiny,common,p10235-shiny.png,215102352
p10236-shiny,Samurott Hisui Shiny,epic,p10236-shiny.png,503102362
p10237-shiny,Lilligant Hisui Shiny,rare,p10237-shiny.png,549102372
p10238-shiny,Zorua Hisui Shiny,common,p10238-shiny.png,570102382
p10239-shiny,Zoroark Hisui Shiny,rare,p10239-shiny.png,571102392
p1024-shiny,Terapagos Shiny,legendary,p1024-shiny.png,1024010242
p10240-shiny,Braviary Hisui Shiny,rare,p10240-shiny.png,628102402
p10241-shiny,Sliggoo Hisui Shiny,rare,p10241-shiny.png,705102412
p10242-shiny,Goodra Hisui Shiny,epic,p10242-shiny.png,706102422
p10243-shiny,Avalugg Hisui Shiny,rare,p10243-shiny.png,713102432
p10244-shiny,Decidueye Hisui Shiny,epic,p10244-shiny.png,724102442
p10245-shiny,Dialga Origin Shiny,legendary,p10245-shiny.png,483102452
p10246-shiny,Palkia Origin Shiny,legendary,p10246-shiny.png,484102462
p10247-shiny,Basculin White Striped Shiny,common,p10247-shiny.png,550102472
p10248-shiny,Basculegion Female Shiny,rare,p10248-shiny.png,902102482
p10249-shiny,Enamorus Therian Shiny,legendary,p10249-shiny.png,905102492
p1025-shiny,Pecharunt Shiny,legendary,p1025-shiny.png,1025010252
p10250-shiny,Tauros Paldea Combat Breed Shiny,common,p10250-shiny.png,128102502
p10251-shiny,Tauros Paldea Blaze Breed Shiny,common,p10251-shiny.png,128102512
p10252-shiny,Tauros Paldea Aqua Breed Shiny,common,p10252-shiny.png,128102522
p10253-shiny,Wooper Paldea Shiny,common,p10253-shiny.png,194102532
p10254-shiny,Oinkologne Female Shiny,rare,p10254-shiny.png,916102542
p10255-shiny,Dudunsparce Three Segment Shiny,rare,p10255-shiny.png,982102552
p10256-shiny,Palafin Hero Shiny,rare,p10256-shiny.png,964102562
p10257-shiny,Maushold Family Of Three Shiny,rare,p10257-shiny.png,925102572
p10258-shiny,Tatsugiri Droopy Shiny,common,p10258-shiny.png,978102582
p10259-shiny,Tatsugiri Stretchy Shiny,common,p10259-shiny.png,978102592
p10260-shiny,Squawkabilly Blue Plumage Shiny,common,p10260-shiny.png,931102602
p10261-shiny,Squawkabilly Yellow Plumage Shiny,common,p10261-shiny.png,931102612
p10262-shiny,Squawkabilly White Plumage Shiny,common,p10262-shiny.png,931102622
p10263-shiny,Gimmighoul Roaming Shiny,common,p10263-shiny.png,999102632
p10272-shiny,Ursaluna Bloodmoon Shiny,epic,p10272-shiny.png,901102722
p10273-shiny,Ogerpon Wellspring Mask Shiny,legendary,p10273-shiny.png,1017102732
p10274-shiny,Ogerpon Hearthflame Mask Shiny,legendary,p10274-shiny.png,1017102742
p10275-shiny,Ogerpon Cornerstone Mask Shiny,legendary,p10275-shiny.png,1017102752
p10276-shiny,Terapagos Terastal Shiny,legendary,p10276-shiny.png,1024102762
p10277-shiny,Terapagos Stellar Shiny,legendary,p10277-shiny.png,1024102772
p10279-shiny,Victreebel Mega Shiny,epic,p10279-shiny.png,71102792
p10281-shiny,Dragonite Mega Shiny,epic,p10281-shiny.png,149102812
p103-shiny,Exeggutor Shiny,rare,p103-shiny.png,103001032
p104-shiny,Cubone Shiny,common,p104-shiny.png,104001042
p105-shiny,Marowak Shiny,rare,p105-shiny.png,105001052
p106-shiny,Hitmonlee Shiny,rare,p106-shiny.png,106001062
p107-shiny,Hitmonchan Shiny,rare,p107-shiny.png,107001072
p108-shiny,Lickitung Shiny,common,p108-shiny.png,108001082
p109-shiny,Koffing Shiny,common,p109-shiny.png,109001092
p11-shiny,Metapod Shiny,rare,p11-shiny.png,11000112
p110-shiny,Weezing Shiny,rare,p110-shiny.png,110001102
p111-shiny,Rhyhorn Shiny,common,p111-shiny.png,111001112
p112-shiny,Rhydon Shiny,rare,p112-shiny.png,112001122
p113-shiny,Chansey Shiny,rare,p113-shiny.png,113001132
p114-shiny,Tangela Shiny,common,p114-shiny.png,114001142
p115-shiny,Kangaskhan Shiny,common,p115-shiny.png,115001152
p116-shiny,Horsea Shiny,common,p116-shiny.png,116001162
p117-shiny,Seadra Shiny,rare,p117-shiny.png,117001172
p118-shiny,Goldeen Shiny,common,p118-shiny.png,118001182
p119-shiny,Seaking Shiny,rare,p119-shiny.png,119001192
p12-shiny,Butterfree Shiny,epic,p12-shiny.png,12000122
p120-shiny,Staryu Shiny,common,p120-shiny.png,120001202
p121-shiny,Starmie Shiny,rare,p121-shiny.png,121001212
p122-shiny,Mr Mime Shiny,rare,p122-shiny.png,122001222
p123-shiny,Scyther Shiny,common,p123-shiny.png,123001232
p124-shiny,Jynx Shiny,rare,p124-shiny.png,124001242
p125-shiny,Electabuzz Shiny,rare,p125-shiny.png,125001252
p126-shiny,Magmar Shiny,rare,p126-shiny.png,126001262
p127-shiny,Pinsir Shiny,common,p127-shiny.png,127001272
p128-shiny,Tauros Shiny,common,p128-shiny.png,128001282
p129-shiny,Magikarp Shiny,common,p129-shiny.png,129001292
p13-shiny,Weedle Shiny,common,p13-shiny.png,13000132
p130-shiny,Gyarados Shiny,rare,p130-shiny.png,130001302
p131-shiny,Lapras Shiny,common,p131-shiny.png,131001312
p132-shiny,Ditto Shiny,common,p132-shiny.png,132001322
p133-shiny,Eevee Shiny,common,p133-shiny.png,133001332
p134-shiny,Vaporeon Shiny,rare,p134-shiny.png,134001342
p135-shiny,Jolteon Shiny,rare,p135-shiny.png,135001352
p136-shiny,Flareon Shiny,rare,p136-shiny.png,136001362
p137-shiny,Porygon Shiny,common,p137-shiny.png,137001372
p138-shiny,Omanyte Shiny,common,p138-shiny.png,138001382
p139-shiny,Omastar Shiny,rare,p139-shiny.png,139001392
p14-shiny,Kakuna Shiny,rare,p14-shiny.png,14000142
p140-shiny,Kabuto Shiny,common,p140-shiny.png,140001402
p141-shiny,Kabutops Shiny,rare,p141-shiny.png,141001412
p142-shiny,Aerodactyl Shiny,common,p142-shiny.png,142001422
p143-shiny,Snorlax Shiny,rare,p143-shiny.png,143001432
p144-shiny,Articuno Shiny,legendary,p144-shiny.png,144001442
p145-shiny,Zapdos Shiny,legendary,p145-shiny.png,145001452
p146-shiny,Moltres Shiny,legendary,p146-shiny.png,146001462
p147-shiny,Dratini Shiny,common,p147-shiny.png,147001472
p148-shiny,Dragonair Shiny,rare,p148-shiny.png,148001482
p149-shiny,Dragonite Shiny,epic,p149-shiny.png,149001492
p15-shiny,Beedrill Shiny,epic,p15-shiny.png,15000152
p150-shiny,Mewtwo Shiny,legendary,p150-shiny.png,150001502
p151-shiny,Mew Shiny,legendary,p151-shiny.png,151001512
p152-shiny,Chikorita Shiny,common,p152-shiny.png,152001522
p153-shiny,Bayleef Shiny,rare,p153-shiny.png,153001532
p154-shiny,Meganium Shiny,epic,p154-shiny.png,154001542
p155-shiny,Cyndaquil Shiny,common,p155-shiny.png,155001552
p156-shiny,Quilava Shiny,rare,p156-shiny.png,156001562
p157-shiny,Typhlosion Shiny,epic,p157-shiny.png,157001572
p158-shiny,Totodile Shiny,common,p158-shiny.png,158001582
p159-shiny,Croconaw Shiny,rare,p159-shiny.png,159001592
p16-shiny,Pidgey Shiny,common,p16-shiny.png,16000162
p160-shiny,Feraligatr Shiny,epic,p160-shiny.png,160001602
p161-shiny,Sentret Shiny,common,p161-shiny.png,161001612
p162-shiny,Furret Shiny,rare,p162-shiny.png,162001622
p163-shiny,Hoothoot Shiny,common,p163-shiny.png,163001632
p164-shiny,Noctowl Shiny,rare,p164-shiny.png,164001642
p165-shiny,Ledyba Shiny,common,p165-shiny.png,165001652
p166-shiny,Ledian Shiny,rare,p166-shiny.png,166001662
p167-shiny,Spinarak Shiny,common,p167-shiny.png,167001672
p168-shiny,Ariados Shiny,rare,p168-shiny.png,168001682
p169-shiny,Crobat Shiny,epic,p169-shiny.png,169001692
p17-shiny,Pidgeotto Shiny,rare,p17-shiny.png,17000172
p170-shiny,Chinchou Shiny,common,p170-shiny.png,170001702
p171-shiny,Lanturn Shiny,rare,p171-shiny.png,171001712
p172-shiny,Pichu Shiny,common,p172-shiny.png,172001722
p173-shiny,Cleffa Shiny,common,p173-shiny.png,173001732
p174-shiny,Igglybuff Shiny,common,p174-shiny.png,174001742
p175-shiny,Togepi Shiny,common,p175-shiny.png,175001752
p176-shiny,Togetic Shiny,rare,p176-shiny.png,176001762
p177-shiny,Natu Shiny,common,p177-shiny.png,177001772
p178-shiny,Xatu Shiny,rare,p178-shiny.png,178001782
p179-shiny,Mareep Shiny,common,p179-shiny.png,179001792
p18-shiny,Pidgeot Shiny,epic,p18-shiny.png,18000182
p180-shiny,Flaaffy Shiny,rare,p180-shiny.png,180001802
p181-shiny,Ampharos Shiny,epic,p181-shiny.png,181001812
p182-shiny,Bellossom Shiny,epic,p182-shiny.png,182001822
p183-shiny,Marill Shiny,rare,p183-shiny.png,183001832
p184-shiny,Azumarill Shiny,epic,p184-shiny.png,184001842
p185-shiny,Sudowoodo Shiny,rare,p185-shiny.png,185001852
p186-shiny,Politoed Shiny,epic,p186-shiny.png,186001862
p187-shiny,Hoppip Shiny,common,p187-shiny.png,187001872
p188-shiny,Skiploom Shiny,rare,p188-shiny.png,188001882
p189-shiny,Jumpluff Shiny,epic,p189-shiny.png,189001892
p19-shiny,Rattata Shiny,common,p19-shiny.png,19000192
p190-shiny,Aipom Shiny,common,p190-shiny.png,190001902
p191-shiny,Sunkern Shiny,common,p191-shiny.png,191001912
p192-shiny,Sunflora Shiny,rare,p192-shiny.png,192001922
p193-shiny,Yanma Shiny,common,p193-shiny.png,193001932
p194-shiny,Wooper Shiny,common,p194-shiny.png,194001942
p195-shiny,Quagsire Shiny,rare,p195-shiny.png,195001952
p196-shiny,Espeon Shiny,rare,p196-shiny.png,196001962
p197-shiny,Umbreon Shiny,rare,p197-shiny.png,197001972
p198-shiny,Murkrow Shiny,common,p198-shiny.png,198001982
p199-shiny,Slowking Shiny,rare,p199-shiny.png,199001992
p2-shiny,Ivysaur Shiny,rare,p2-shiny.png,2000022
p20-shiny,Raticate Shiny,rare,p20-shiny.png,20000202
p200-shiny,Misdreavus Shiny,common,p200-shiny.png,200002002
p201-form-b-shiny,Unown B Shiny,common,p201-form-b-shiny.png,201002012
p201-form-c-shiny,Unown C Shiny,common,p201-form-c-shiny.png,201002012
p201-form-d-shiny,Unown D Shiny,common,p201-form-d-shiny.png,201002012
p201-form-e-shiny,Unown E Shiny,common,p201-form-e-shiny.png,201002012
p201-form-exclamation-shiny,Unown ! Shiny,common,p201-form-exclamation-shiny.png,201002012
p201-form-f-shiny,Unown F Shiny,common,p201-form-f-shiny.png,201002012
p201-form-g-shiny,Unown G Shiny,common,p201-form-g-shiny.png,201002012
p201-form-h-shiny,Unown H Shiny,common,p201-form-h-shiny.png,201002012
p201-form-i-shiny,Unown I Shiny,common,p201-form-i-shiny.png,201002012
p201-form-j-shiny,Unown J Shiny,common,p201-form-j-shiny.png,201002012
p201-form-k-shiny,Unown K Shiny,common,p201-form-k-shiny.png,201002012
p201-form-l-shiny,Unown L Shiny,common,p201-form-l-shiny.png,201002012
p201-form-m-shiny,Unown M Shiny,common,p201-form-m-shiny.png,201002012
p201-form-n-shiny,Unown N Shiny,common,p201-form-n-shiny.png,201002012
p201-form-o-shiny,Unown O Shiny,common,p201-form-o-shiny.png,201002012
p201-form-p-shiny,Unown P Shiny,common,p201-form-p-shiny.png,201002012
p201-form-q-shiny,Unown Q Shiny,common,p201-form-q-shiny.png,201002012
p201-form-question-shiny,Unown ? Shiny,common,p201-form-question-shiny.png,201002012
p201-form-r-shiny,Unown R Shiny,common,p201-form-r-shiny.png,201002012
p201-form-s-shiny,Unown S Shiny,common,p201-form-s-shiny.png,201002012
p201-form-t-shiny,Unown T Shiny,common,p201-form-t-shiny.png,201002012
p201-form-u-shiny,Unown U Shiny,common,p201-form-u-shiny.png,201002012
p201-form-v-shiny,Unown V Shiny,common,p201-form-v-shiny.png,201002012
p201-form-w-shiny,Unown W Shiny,common,p201-form-w-shiny.png,201002012
p201-form-x-shiny,Unown X Shiny,common,p201-form-x-shiny.png,201002012
p201-form-y-shiny,Unown Y Shiny,common,p201-form-y-shiny.png,201002012
p201-form-z-shiny,Unown Z Shiny,common,p201-form-z-shiny.png,201002012
p201-shiny,Unown Shiny,common,p201-shiny.png,201002012
p202-shiny,Wobbuffet Shiny,rare,p202-shiny.png,202002022
p203-shiny,Girafarig Shiny,common,p203-shiny.png,203002032
p204-shiny,Pineco Shiny,common,p204-shiny.png,204002042
p205-shiny,Forretress Shiny,rare,p205-shiny.png,205002052
p206-shiny,Dunsparce Shiny,common,p206-shiny.png,206002062
p207-shiny,Gligar Shiny,common,p207-shiny.png,207002072
